Player ID,Name,goals_scored,assists,minutes,goals_conceded,creativity,influence,threat,ict_index,clean_sheets,red_cards,yellow_cards,cost,Position,Team,Power ranking,Saves
767,Matheus Luiz Nunes,1,1,2467,38,405,370.2,310,108.6,11,1,2,48,MID,Wolves,85.7,
768,Sasa Kalajdzic,0,0,45,0,0,0,9,0.7,0,0,0,53,FWD,Wolves,85.7,
769,Diego Da Silva Costa,1,0,1235,17,144.3,96.8,504,73.3,6,1,5,53,FWD,Wolves,85.7,
770,Boubacar Traoré,0,1,405,9,16.6,49.6,7,7.4,0,0,2,43,MID,Wolves,85.7,
771,Nathan Fraser,0,0,0,0,0,0,0,0,0,0,0,45,FWD,Wolves,85.7,
772,Harvey Griffiths,0,0,0,0,0,0,0,0,0,0,0,44,MID,Wolves,85.7,
773,Dexter Lembikisa,0,0,22,1,0.8,1.4,0,0.2,0,0,0,40,DEF,Wolves,85.7,
774,Matheus Santos Carneiro Da Cunha,2,0,961,12,95.1,143,217,45.1,5,0,1,53,FWD,Wolves,85.7,
775,Mario Lemina,0,1,1297,28,65,200.4,36,30.1,5,1,2,45,MID,Wolves,85.7,
776,Pablo Sarabia,1,0,764,9,184.7,92,157,43,3,0,3,49,MID,Wolves,85.7,
777,Daniel Bentley,0,0,180,3,0,70.2,0,7,0,0,0,40,GK,Wolves,85.7,10
778,João Victor Gomes da Silva,1,0,649,18,72,133,46,24.9,2,0,5,45,MID,Wolves,85.7,
